"label","seconds","interval_ms"
"Validating Mesh",5.667,NA
"Pre-processing scene",5.667,0
"Pre-processed  scene",5.667,0
"Removed duplicate materials",5.667,0
"Processed scene bounds",5.667,0
"Processed texture filenames",5.667,0
"Processed materials",5.667,0
"Loaded environment maps",5.668,1.00000000000033
"Initialized buffers",5.677,8.99999999999945
"Initialized shadowmaps",5.677,0
"Initialized alpha buffers",5.677,0
"Initialized shaders",5.677,0
"Initialized 3D models",5.677,0
"Calculated depth buffer(s)",5.677,0
"Executed pixel shaders",5.734,57.0000000000004
"Calculated linear depth",5.778,43.9999999999996
"Rasterized image",5.781,3.00000000000011
"Applied FSAA",6.34,559
"Display/save image",6.377,36.9999999999999
