"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",1920,1080,2,4,"process_cold",0,2680
"ssao",1920,1080,2,4,"warm",1,2392
"ssao",1920,1080,2,4,"warm",2,2427
"ssao",1920,1080,2,4,"warm",3,2418
