"label","seconds","interval_ms"
"Validating Mesh",5.514,NA
"Pre-processing scene",5.515,0.999999999999446
"Pre-processed  scene",5.515,0
"Removed duplicate materials",5.516,1.00000000000033
"Processed scene bounds",5.517,1.00000000000033
"Processed texture filenames",5.517,0
"Processed materials",5.519,1.99999999999978
"Loaded environment maps",5.519,0
"Initialized buffers",5.528,8.99999999999945
"Initialized shadowmaps",5.528,0
"Initialized alpha buffers",5.528,0
"Initialized shaders",5.53,2.00000000000067
"Initialized 3D models",5.531,0.999999999999446
"Calculated depth buffer(s)",5.531,0
"Executed pixel shaders",5.56,28.9999999999999
"Calculated linear depth",5.561,1.00000000000033
"Rasterized image",5.564,3.00000000000011
"Applied FSAA",6.138,574
"Display/save image",6.177,38.9999999999997
