case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,10,3,149,72.0000000000001,72.9,13.88888888888887,58.0,60.69999999999991,1066582016,132167784,61.0000000000002,1,
alpha16,800,800,1,4,3,184,111.0,111.9,9.00900900900901,96.0000000000001,98.7,1041334272,132167784,96.0000000000001,1,382205952
grid1m,800,800,1,10,3,248,223.0,224.8,4.484304932735426,146.0,146.9,1288683520,284657152,149.999999999999,1,
grid1m,800,800,1,4,3,250,212.0,233.6,4.716981132075472,159.0,159.9,1235042304,284657152,155.0,1,
overdraw,800,800,1,10,3,173,87.9999999999999,95.19999999999999,11.363636363636376,60.9999999999999,61.90000000000008,727695360,147582360,63.0000000000002,1,
overdraw,800,800,1,4,3,209,131.0,134.6,7.633587786259542,107.0,108.8,632619008,147582360,108.0,1,
shadow,800,800,1,4,3,105,27.0,28.8,37.03703703703704,10.0,10.0,444104704,135961152,10.0,1,
small,800,800,1,4,3,102,21.0,21.9,47.61904761904762,5.0,5.0,462127104,134507736,6.0,1,
ssao,800,800,1,4,3,153,77.0,79.70000000000009,12.987012987012987,34.0,34.89999999999991,564379648,194255712,38.0,1,
