case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,408,331.0,333.7,3.0211480362537766,312.0,312.0,1073004544,132167784,318.0,3,388939776
grid1m,800,800,1,1,3,296,245.0,270.2,4.081632653061225,180.0,181.8,1195802624,284657152,191.999999999999,3,744521728
normal_shared,800,800,1,1,3,331,263.0,265.7,3.802281368821293,202.999999999999,203.8999999999999,1159315456,272626768,208.0,3,715718656
shadow,800,800,1,1,3,113,37.0,37.9,27.027027027027028,20.0,20.0,476889088,135961152,21.9999999999998,3,215662592
small,800,800,1,1,3,110,24.0,24.0,41.666666666666664,8.00000000000001,8.00000000000001,477904896,134507736,10.0,3,214695936
ssao,800,800,1,1,3,227,159.0,161.7,6.289308176100629,108.0,108.0,719880192,194255712,109.0,3,261570560
tangent_overdraw,800,800,1,1,3,680,608.0,614.3,1.644736842105263,584.000000000001,599.3000000000001,475430912,132162472,586.0,3,210108416
toon,800,800,1,1,3,260,187.0,206.8,5.347593582887701,144.0,146.7,653901824,171154656,144.0,3,304119808
