"label","seconds","interval_ms"
"Validating Mesh",3.851,NA
"Pre-processing scene",3.86,8.9999999999999
"Pre-processed  scene",3.86,0
"Removed duplicate materials",3.867,7.00000000000012
"Processed scene bounds",3.871,4
"Processed texture filenames",3.874,3.00000000000011
"Processed materials",3.888,13.9999999999998
"Loaded environment maps",3.888,0
"Initialized buffers",3.89,2.00000000000022
"Initialized shadowmaps",3.89,0
"Initialized alpha buffers",3.89,0
"Initialized shaders",3.896,5.99999999999978
"Initialized 3D models",3.9,4
"Calculated depth buffer(s)",3.9,0
"Executed pixel shaders",4.087,187
"Calculated linear depth",4.088,1.00000000000033
"Rasterized image",4.092,3.99999999999956
"Assembled output",4.101,9.00000000000034
"Clamped output",4.107,6.00000000000023
"Display/save image",4.107,0
