"label","seconds","interval_ms"
"Validating Mesh",4.368,NA
"Pre-processing scene",4.368,0
"Pre-processed  scene",4.368,0
"Removed duplicate materials",4.368,0
"Processed scene bounds",4.368,0
"Processed texture filenames",4.368,0
"Processed materials",4.368,0
"Loaded environment maps",4.369,0.999999999999446
"Initialized buffers",4.371,2.00000000000067
"Initialized shadowmaps",4.371,0
"Initialized alpha buffers",4.371,0
"Initialized shaders",4.371,0
"Initialized 3D models",4.371,0
"Calculated depth buffer(s)",4.372,0.999999999999446
"Executed pixel shaders",4.939,567
"Calculated linear depth",4.939,0
"Rasterized image",4.94,1.00000000000033
"Assembled output",4.952,11.9999999999996
"Clamped output",4.954,1.99999999999978
"Display/save image",4.954,0
