"label","seconds","interval_ms"
"Validating Mesh",5.627,NA
"Pre-processing scene",5.628,1.00000000000033
"Pre-processed  scene",5.628,0
"Removed duplicate materials",5.628,0
"Processed scene bounds",5.628,0
"Processed texture filenames",5.628,0
"Processed materials",5.628,0
"Loaded environment maps",5.628,0
"Initialized buffers",5.634,6.00000000000023
"Initialized shadowmaps",5.634,0
"Initialized alpha buffers",5.634,0
"Initialized shaders",5.634,0
"Initialized 3D models",5.634,0
"Calculated depth buffer(s)",5.636,1.99999999999978
"Executed pixel shaders",5.868,232
"Calculated linear depth",6.258,390
"Rasterized image",6.284,25.9999999999998
"Display/save image",6.404,120
