"label","seconds","interval_ms"
"Validating Mesh",14.365,NA
"Pre-processing scene",14.365,0
"Pre-processed  scene",14.365,0
"Removed duplicate materials",14.365,0
"Processed scene bounds",14.365,0
"Processed texture filenames",14.365,0
"Processed materials",14.365,0
"Loaded environment maps",14.365,0
"Initialized buffers",14.372,6.99999999999967
"Initialized shadowmaps",14.372,0
"Initialized alpha buffers",14.372,0
"Initialized shaders",14.372,0
"Initialized 3D models",14.372,0
"Calculated depth buffer(s)",14.374,2.00000000000067
"Executed pixel shaders",15.121,747
"Calculated linear depth",16.422,1301
"Rasterized image",16.492,70.0000000000003
"Display/save image",16.63,137.999999999998
