"label","seconds","interval_ms"
"Validating Mesh",2.103,NA
"Pre-processing scene",2.103,0
"Pre-processed  scene",2.103,0
"Removed duplicate materials",2.103,0
"Processed scene bounds",2.103,0
"Processed texture filenames",2.103,0
"Processed materials",2.104,0.99999999999989
"Loaded environment maps",2.104,0
"Initialized buffers",2.11,5.99999999999978
"Initialized shadowmaps",2.11,0
"Initialized alpha buffers",2.11,0
"Initialized shaders",2.11,0
"Initialized 3D models",2.11,0
"Calculated depth buffer(s)",2.112,2.00000000000022
"Executed pixel shaders",2.121,8.9999999999999
"Calculated linear depth",2.133,12
"Rasterized image",2.135,1.99999999999978
"Display/save image",2.293,158
