"label","seconds","interval_ms"
"Validating Mesh",5.448,NA
"Pre-processing scene",5.458,9.99999999999979
"Pre-processed  scene",5.458,0
"Removed duplicate materials",5.466,8.00000000000001
"Processed scene bounds",5.469,3.00000000000011
"Processed texture filenames",5.472,3.00000000000011
"Processed materials",5.485,12.9999999999999
"Loaded environment maps",5.486,0.999999999999446
"Initialized buffers",5.492,6.00000000000023
"Initialized shadowmaps",5.492,0
"Initialized alpha buffers",5.492,0
"Initialized shaders",5.527,35.0000000000001
"Initialized 3D models",5.544,16.9999999999995
"Calculated depth buffer(s)",5.546,2.00000000000067
"Executed pixel shaders",5.821,275
"Calculated linear depth",5.834,12.9999999999999
"Rasterized image",5.848,14.0000000000002
"Display/save image",6.003,155
