"label","seconds","interval_ms"
"Validating Mesh",2.119,NA
"Pre-processing scene",2.119,0
"Pre-processed  scene",2.119,0
"Removed duplicate materials",2.119,0
"Processed scene bounds",2.12,0.99999999999989
"Processed texture filenames",2.12,0
"Processed materials",2.12,0
"Loaded environment maps",2.122,1.99999999999978
"Initialized buffers",2.124,2.00000000000022
"Initialized shadowmaps",2.124,0
"Initialized alpha buffers",2.124,0
"Initialized shaders",2.124,0
"Initialized 3D models",2.124,0
"Calculated depth buffer(s)",2.124,0
"Executed pixel shaders",2.153,28.9999999999999
"Blurred environment map",2.169,16
"Calculated linear depth",2.169,0
"Rasterized image",2.17,0.99999999999989
"Display/save image",2.32,150
