"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"environment",800,800,1,1,"process_cold",0,325
"environment",800,800,1,1,"warm",1,262
"environment",800,800,1,1,"warm",2,256
"environment",800,800,1,1,"warm",3,203
