"label","seconds","interval_ms"
"Validating Mesh",4.437,NA
"Pre-processing scene",4.437,0
"Pre-processed  scene",4.437,0
"Removed duplicate materials",4.437,0
"Processed scene bounds",4.437,0
"Processed texture filenames",4.437,0
"Processed materials",4.437,0
"Loaded environment maps",4.437,0
"Initialized buffers",4.444,6.99999999999967
"Initialized shadowmaps",4.444,0
"Initialized alpha buffers",4.444,0
"Initialized shaders",4.444,0
"Initialized 3D models",4.444,0
"Calculated depth buffer(s)",4.449,4.99999999999989
"Executed pixel shaders",4.459,9.99999999999979
"Calculated linear depth",4.471,12.0000000000005
"Applied toon outline JFA pass",4.522,51.0000000000002
"Rasterized image",4.526,3.99999999999956
"Display/save image",4.705,179
