"sample","native_ms"
1,86.9999999999997
2,88.0000000000001
3,88.0000000000001
4,88.0000000000001
5,91.9999999999996
6,88.9999999999995
7,87.9999999999992
8,88.0000000000001
9,94.0000000000003
10,89.0000000000004
