"label","seconds","interval_ms"
"Validating Mesh",3.246,NA
"Pre-processing scene",3.251,4.99999999999989
"Pre-processed  scene",3.251,0
"Removed duplicate materials",3.255,4
"Processed scene bounds",3.257,2.00000000000022
"Processed texture filenames",3.258,0.99999999999989
"Processed materials",3.266,8.00000000000001
"Loaded environment maps",3.266,0
"Initialized buffers",3.268,1.99999999999978
"Initialized shadowmaps",3.268,0
"Initialized alpha buffers",3.268,0
"Initialized shaders",3.28,12
"Initialized 3D models",3.284,4
"Calculated depth buffer(s)",3.285,1.00000000000033
"Executed pixel shaders",3.386,101
"Calculated linear depth",3.387,0.99999999999989
"Rasterized image",3.391,4
"Display/save image",3.515,124
