"case","cores","width","height","fsaa","regime","sample","elapsed_ms"
"ssao",4,1920,1080,2,"warm",1,1631
"ssao",4,1920,1080,2,"warm",2,1635
"ssao",4,1920,1080,2,"warm",3,1602
"ssao",4,1920,1080,2,"warm",4,1650
"ssao",4,1920,1080,2,"warm",5,1751
"ssao",4,1920,1080,2,"native",1,439
"ssao",4,1920,1080,2,"native",2,449
"ssao",4,1920,1080,2,"native",3,401
"ssao",4,1920,1080,2,"native",4,454.000000000001
"ssao",4,1920,1080,2,"native",5,442
