"case","cores","width","height","fsaa","regime","sample","elapsed_ms"
"ssao",4,1920,1080,2,"warm",1,2634
"ssao",4,1920,1080,2,"warm",2,2564
"ssao",4,1920,1080,2,"warm",3,2734
"ssao",4,1920,1080,2,"warm",4,2571
"ssao",4,1920,1080,2,"warm",5,2653
"ssao",4,1920,1080,2,"native",1,388.999999999999
"ssao",4,1920,1080,2,"native",2,384
"ssao",4,1920,1080,2,"native",3,389.000000000003
"ssao",4,1920,1080,2,"native",4,393.000000000001
"ssao",4,1920,1080,2,"native",5,400.000000000002
