"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha16",800,800,1,1,"process_cold",0,413
"alpha16",800,800,1,1,"warm",1,326
"alpha16",800,800,1,1,"warm",2,322
"alpha16",800,800,1,1,"warm",3,330
