"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,1,"process_cold",0,113
"shadow",800,800,1,1,"warm",1,35
"shadow",800,800,1,1,"warm",2,31.9999999999999
"shadow",800,800,1,1,"warm",3,33
