"label","seconds","interval_ms"
"Validating Mesh",4.171,NA
"Pre-processing scene",4.172,0.999999999999446
"Pre-processed  scene",4.172,0
"Removed duplicate materials",4.173,1.00000000000033
"Processed scene bounds",4.173,0
"Processed texture filenames",4.174,1.00000000000033
"Processed materials",4.175,0.999999999999446
"Loaded environment maps",4.175,0
"Initialized buffers",4.178,3.00000000000011
"Initialized shadowmaps",4.178,0
"Initialized alpha buffers",4.178,0
"Initialized shaders",4.18,1.99999999999978
"Initialized 3D models",4.181,1.00000000000033
"Calculated depth buffer(s)",4.181,0
"Executed pixel shaders",4.539,358
"Calculated linear depth",4.54,1.00000000000033
"Rasterized image",4.541,1.00000000000033
"Display/save image",4.687,146
