"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"overdraw",800,800,1,1,"process_cold",0,620
"overdraw",800,800,1,1,"warm",1,539
"overdraw",800,800,1,1,"warm",2,515
"overdraw",800,800,1,1,"warm",3,556
