"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,1,"process_cold",0,260
"shadow",800,800,1,1,"warm",1,229
"shadow",800,800,1,1,"warm",2,168
"shadow",800,800,1,1,"warm",3,210
