"label","seconds","interval_ms"
"Validating Mesh",1.813,NA
"Pre-processing scene",1.813,0
"Pre-processed  scene",1.813,0
"Removed duplicate materials",1.813,0
"Processed scene bounds",1.813,0
"Processed texture filenames",1.813,0
"Processed materials",1.813,0
"Loaded environment maps",1.813,0
"Initialized buffers",1.816,3.00000000000011
"Initialized shadowmaps",1.816,0
"Initialized alpha buffers",1.816,0
"Initialized shaders",1.816,0
"Initialized 3D models",1.816,0
"Calculated depth buffer(s)",1.817,0.99999999999989
"Executed pixel shaders",1.832,15.0000000000001
"Calculated linear depth",1.833,0.99999999999989
"Rasterized image",1.833,0
"Display/save image",2.003,170
