"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"near_crossing",800,800,1,1,"process_cold",0,286
"near_crossing",800,800,1,1,"warm",1,236
"near_crossing",800,800,1,1,"warm",2,196
"near_crossing",800,800,1,1,"warm",3,230
