"label","seconds","interval_ms"
"Validating Mesh",1.759,NA
"Pre-processing scene",1.76,1.00000000000011
"Pre-processed  scene",1.76,0
"Removed duplicate materials",1.76,0
"Processed scene bounds",1.76,0
"Processed texture filenames",1.76,0
"Processed materials",1.76,0
"Loaded environment maps",1.76,0
"Initialized buffers",1.763,2.99999999999989
"Initialized shadowmaps",1.763,0
"Initialized alpha buffers",1.763,0
"Initialized shaders",1.763,0
"Initialized 3D models",1.763,0
"Calculated depth buffer(s)",1.763,0
"Executed pixel shaders",1.767,4
"Calculated linear depth",1.767,0
"Rasterized image",1.768,1.00000000000011
"Display/save image",1.928,160
