"label","seconds","interval_ms"
"Validating Mesh",1.245,NA
"Pre-processing scene",1.245,0
"Pre-processed  scene",1.245,0
"Removed duplicate materials",1.245,0
"Processed scene bounds",1.245,0
"Processed texture filenames",1.245,0
"Processed materials",1.245,0
"Loaded environment maps",1.245,0
"Initialized buffers",1.248,2.99999999999989
"Initialized shadowmaps",1.248,0
"Initialized alpha buffers",1.248,0
"Initialized shaders",1.248,0
"Initialized 3D models",1.248,0
"Calculated depth buffer(s)",1.248,0
"Executed pixel shaders",1.28,32
"Calculated linear depth",1.307,26.9999999999999
"Rasterized image",1.308,1.00000000000011
"Assembled output",1.319,10.9999999999999
"Clamped output",1.323,4
"Display/save image",1.323,0
