"label","seconds","interval_ms"
"Validating Mesh",1.119,NA
"Pre-processing scene",1.12,1.00000000000011
"Pre-processed  scene",1.12,0
"Removed duplicate materials",1.12,0
"Processed scene bounds",1.12,0
"Processed texture filenames",1.12,0
"Processed materials",1.12,0
"Loaded environment maps",1.12,0
"Initialized buffers",1.125,4.99999999999989
"Initialized shadowmaps",1.125,0
"Initialized alpha buffers",1.125,0
"Initialized shaders",1.125,0
"Initialized 3D models",1.125,0
"Calculated depth buffer(s)",1.126,0.99999999999989
"Executed pixel shaders",1.13,4
"Calculated AO",1.153,23.0000000000001
"Calculated linear depth",1.153,0
"Rasterized image",1.154,0.99999999999989
"Assembled output",1.173,19.0000000000001
"Clamped output",1.177,4
"Display/save image",1.177,0
