"label","seconds","interval_ms"
"Validating Mesh",3.613,NA
"Pre-processing scene",3.623,10.0000000000002
"Pre-processed  scene",3.623,0
"Removed duplicate materials",3.631,7.99999999999956
"Processed scene bounds",3.635,4
"Processed texture filenames",3.638,3.00000000000011
"Processed materials",3.653,15.0000000000001
"Loaded environment maps",3.653,0
"Initialized buffers",3.655,1.99999999999978
"Initialized shadowmaps",3.655,0
"Initialized alpha buffers",3.655,0
"Initialized shaders",3.679,24
"Initialized 3D models",3.686,7.00000000000012
"Calculated depth buffer(s)",3.687,0.99999999999989
"Executed pixel shaders",3.802,115
"Calculated linear depth",3.803,0.99999999999989
"Rasterized image",3.811,8.00000000000001
"Assembled output",3.824,12.9999999999999
"Clamped output",3.832,8.00000000000001
"Display/save image",3.832,0
