"label","seconds","interval_ms"
"Validating Mesh",1.735,NA
"Pre-processing scene",1.737,2
"Pre-processed  scene",1.737,0
"Removed duplicate materials",1.737,0
"Processed scene bounds",1.738,0.99999999999989
"Processed texture filenames",1.738,0
"Processed materials",1.74,2
"Loaded environment maps",1.74,0
"Initialized buffers",1.743,3.00000000000011
"Initialized shadowmaps",1.743,0
"Initialized alpha buffers",1.743,0
"Initialized shaders",1.745,2
"Initialized 3D models",1.746,0.99999999999989
"Calculated depth buffer(s)",1.746,0
"Executed pixel shaders",1.847,101
"Calculated linear depth",1.848,1.00000000000011
"Rasterized image",1.849,0.99999999999989
"Assembled output",1.863,14
"Clamped output",1.87,7.00000000000012
"Display/save image",1.87,0
