"label","seconds","interval_ms"
"Validating Mesh",1.376,NA
"Pre-processing scene",1.379,3.00000000000011
"Pre-processed  scene",1.379,0
"Removed duplicate materials",1.38,0.99999999999989
"Processed scene bounds",1.381,1.00000000000011
"Processed texture filenames",1.381,0
"Processed materials",1.385,4
"Loaded environment maps",1.386,0.99999999999989
"Initialized buffers",1.391,5.00000000000012
"Initialized shadowmaps",1.391,0
"Initialized alpha buffers",1.392,0.99999999999989
"Initialized shaders",1.394,2
"Initialized 3D models",1.395,1.00000000000011
"Calculated depth buffer(s)",1.396,0.99999999999989
"Executed pixel shaders",1.414,18
"Calculated linear depth",1.415,1.00000000000011
"Rasterized image",1.417,2
"Assembled output",1.436,18.9999999999999
"Clamped output",1.445,9.00000000000012
"Display/save image",1.445,0
