"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,284
"small",800,800,1,1,"warm",1,171
"small",800,800,1,1,"warm",2,191
"small",800,800,1,1,"warm",3,188
