"label","seconds","interval_ms"
"Validating Mesh",2.813,NA
"Pre-processing scene",2.814,0.99999999999989
"Pre-processed  scene",2.814,0
"Removed duplicate materials",2.814,0
"Processed scene bounds",2.814,0
"Processed texture filenames",2.814,0
"Processed materials",2.814,0
"Loaded environment maps",2.814,0
"Initialized buffers",2.82,5.99999999999978
"Initialized shadowmaps",2.82,0
"Initialized alpha buffers",2.82,0
"Initialized shaders",2.82,0
"Initialized 3D models",2.82,0
"Calculated depth buffer(s)",2.822,2.00000000000022
"Executed pixel shaders",2.888,65.9999999999998
"Calculated linear depth",2.994,106
"Rasterized image",3.003,8.9999999999999
"Display/save image",3.143,140
