"label","seconds","interval_ms"
"Validating Mesh",5.506,NA
"Pre-processing scene",5.516,9.99999999999979
"Pre-processed  scene",5.516,0
"Removed duplicate materials",5.523,6.99999999999967
"Processed scene bounds",5.527,4.00000000000045
"Processed texture filenames",5.529,1.99999999999978
"Processed materials",5.543,14.0000000000002
"Loaded environment maps",5.543,0
"Initialized buffers",5.55,6.99999999999967
"Initialized shadowmaps",5.55,0
"Initialized alpha buffers",5.55,0
"Initialized shaders",5.586,36.0000000000005
"Initialized 3D models",5.604,17.9999999999998
"Calculated depth buffer(s)",5.606,1.99999999999978
"Executed pixel shaders",5.876,270
"Calculated linear depth",5.888,11.9999999999996
"Rasterized image",5.901,12.9999999999999
"Display/save image",6.052,151
