"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha129",159,241,1,4,"process_cold",0,94
"alpha129",159,241,1,4,"warm",1,55.9999999999999
"alpha129",159,241,1,4,"warm",2,56
"alpha129",159,241,1,4,"warm",3,55.9999999999999
