"label","seconds","interval_ms"
"Validating Mesh",3.067,NA
"Pre-processing scene",3.067,0
"Pre-processed  scene",3.067,0
"Removed duplicate materials",3.067,0
"Processed scene bounds",3.067,0
"Processed texture filenames",3.067,0
"Processed materials",3.067,0
"Loaded environment maps",3.067,0
"Initialized buffers",3.077,9.99999999999979
"Initialized shadowmaps",3.077,0
"Initialized alpha buffers",3.077,0
"Initialized shaders",3.077,0
"Initialized 3D models",3.077,0
"Calculated depth buffer(s)",3.077,0
"Executed pixel shaders",3.082,4.99999999999989
"Calculated linear depth",3.083,1.00000000000033
"Rasterized image",3.085,1.99999999999978
"Assembled output",3.143,57.9999999999998
"Applied FSAA",3.361,218
"Clamped output",3.365,4
"Display/save image",3.365,0
