"label","seconds","interval_ms"
"Validating Mesh",1.975,NA
"Pre-processing scene",1.976,0.99999999999989
"Pre-processed  scene",1.976,0
"Removed duplicate materials",1.976,0
"Processed scene bounds",1.976,0
"Processed texture filenames",1.976,0
"Processed materials",1.976,0
"Loaded environment maps",1.976,0
"Initialized buffers",1.984,8.00000000000001
"Initialized shadowmaps",1.984,0
"Initialized alpha buffers",1.984,0
"Initialized shaders",1.984,0
"Initialized 3D models",1.984,0
"Calculated depth buffer(s)",1.984,0
"Executed pixel shaders",2.008,24
"Calculated linear depth",2.029,20.9999999999999
"Rasterized image",2.032,3.00000000000011
"Assembled output",2.084,52
"Clamped output",2.103,19.0000000000001
"Display/save image",2.103,0
