case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
shared_textures,800,800,1,1,10,363,228.5,243.0,4.3763676148796495,68.49999999999974,85.6500000000002,1091911680,558455000,,0,511180800
small,800,800,1,1,10,326,206.0,212.65,4.854368932038835,39.49999999999985,43.100000000000314,1033322496,557034032,,0,
