"label","seconds","interval_ms"
"Validating Mesh",5.361,NA
"Pre-processing scene",5.362,1.00000000000033
"Pre-processed  scene",5.362,0
"Removed duplicate materials",5.362,0
"Processed scene bounds",5.362,0
"Processed texture filenames",5.362,0
"Processed materials",5.362,0
"Loaded environment maps",5.362,0
"Initialized buffers",5.368,6.00000000000023
"Initialized shadowmaps",5.368,0
"Initialized alpha buffers",5.368,0
"Initialized shaders",5.368,0
"Initialized 3D models",5.368,0
"Calculated depth buffer(s)",5.368,0
"Executed pixel shaders",5.585,217
"Calculated linear depth",5.965,380
"Rasterized image",5.985,20.0000000000005
"Display/save image",6.11,125
