"label","seconds","interval_ms"
"Validating Mesh",5.272,NA
"Pre-processing scene",5.282,9.99999999999979
"Pre-processed  scene",5.282,0
"Removed duplicate materials",5.29,8.00000000000001
"Processed scene bounds",5.294,3.99999999999956
"Processed texture filenames",5.296,2.00000000000067
"Processed materials",5.312,16
"Loaded environment maps",5.312,0
"Initialized buffers",5.318,5.99999999999934
"Initialized shadowmaps",5.318,0
"Initialized alpha buffers",5.318,0
"Initialized shaders",5.354,36.0000000000005
"Initialized 3D models",5.36,6.00000000000023
"Calculated depth buffer(s)",5.36,0
"Executed pixel shaders",5.615,255
"Calculated linear depth",5.626,11.0000000000001
"Rasterized image",5.636,9.99999999999979
"Display/save image",5.78,144
