"label","seconds","interval_ms"
"Validating Mesh",2.252,NA
"Pre-processing scene",2.255,3.00000000000011
"Pre-processed  scene",2.255,0
"Removed duplicate materials",2.255,0
"Processed scene bounds",2.255,0
"Processed texture filenames",2.256,0.99999999999989
"Processed materials",2.257,1.00000000000033
"Loaded environment maps",2.262,4.99999999999989
"Initialized buffers",2.265,3.00000000000011
"Initialized shadowmaps",2.265,0
"Initialized alpha buffers",2.265,0
"Initialized shaders",2.265,0
"Initialized 3D models",2.265,0
"Calculated depth buffer(s)",2.265,0
"Executed pixel shaders",2.293,28
"Blurred environment map",2.309,16
"Calculated linear depth",2.309,0
"Rasterized image",2.31,0.99999999999989
"Display/save image",2.438,128
