"label","seconds","interval_ms"
"Validating Mesh",1.863,NA
"Pre-processing scene",1.863,0
"Pre-processed  scene",1.863,0
"Removed duplicate materials",1.863,0
"Processed scene bounds",1.863,0
"Processed texture filenames",1.863,0
"Processed materials",1.863,0
"Loaded environment maps",1.863,0
"Initialized buffers",1.866,3.00000000000011
"Initialized shadowmaps",1.866,0
"Initialized alpha buffers",1.866,0
"Initialized shaders",1.866,0
"Initialized 3D models",1.866,0
"Calculated depth buffer(s)",1.867,0.99999999999989
"Executed pixel shaders",1.882,14.9999999999999
"Calculated linear depth",1.882,0
"Rasterized image",1.883,1.00000000000011
"Display/save image",2.041,158
