case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
small,800,800,1,1,3,254,186.0,193.2,5.376344086021505,6.9999999999999,7.899999999999801,788987904,485353360,8.00000000000001,3,388497408
ssao,800,800,1,1,3,391,272.0,278.3,3.676470588235294,106.0,108.7,844513280,545101496,108.0,3,448577536
toon,800,800,1,1,3,402,324.0,324.9,3.0864197530864197,146.0,148.7,911982592,522000424,143.0,3,472825856
