"label","seconds","interval_ms"
"Validating Mesh",3.53,NA
"Pre-processing scene",3.53,0
"Pre-processed  scene",3.53,0
"Removed duplicate materials",3.53,0
"Processed scene bounds",3.53,0
"Processed texture filenames",3.53,0
"Processed materials",3.53,0
"Loaded environment maps",3.53,0
"Initialized buffers",3.538,8.00000000000001
"Initialized shadowmaps",3.538,0
"Initialized alpha buffers",3.538,0
"Initialized shaders",3.538,0
"Initialized 3D models",3.538,0
"Calculated depth buffer(s)",3.541,3.00000000000011
"Executed pixel shaders",3.55,8.9999999999999
"Calculated linear depth",3.562,12
"Rasterized image",3.565,3.00000000000011
"Display/save image",3.722,157
