"sample","native_ms"
1,71.9999999999992
2,64.9999999999995
3,67.9999999999996
4,96.0000000000001
5,68.9999999999999
6,70.9999999999997
7,73.0000000000004
8,66.9999999999993
9,64.9999999999995
10,64.0000000000001
