"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,326
"small",800,800,1,1,"warm",1,190
"small",800,800,1,1,"warm",2,207
"small",800,800,1,1,"warm",3,208
"small",800,800,1,1,"warm",4,206
"small",800,800,1,1,"warm",5,186
"small",800,800,1,1,"warm",6,211
"small",800,800,1,1,"warm",7,184
"small",800,800,1,1,"warm",8,206
"small",800,800,1,1,"warm",9,188
"small",800,800,1,1,"warm",10,214
