"label","seconds","interval_ms"
"Validating Mesh",1.532,NA
"Pre-processing scene",1.532,0
"Pre-processed  scene",1.532,0
"Removed duplicate materials",1.532,0
"Processed scene bounds",1.532,0
"Processed texture filenames",1.532,0
"Processed materials",1.532,0
"Loaded environment maps",1.532,0
"Initialized buffers",1.537,4.99999999999989
"Initialized shadowmaps",1.537,0
"Initialized alpha buffers",1.537,0
"Initialized shaders",1.537,0
"Initialized 3D models",1.537,0
"Calculated depth buffer(s)",1.537,0
"Executed pixel shaders",1.553,16
"Calculated AO",1.639,86.0000000000001
"Calculated linear depth",1.639,0
"Rasterized image",1.64,0.99999999999989
"Assembled output",1.659,19.0000000000001
"Clamped output",1.663,4
"Display/save image",1.663,0
