"label","seconds","interval_ms"
"Validating Mesh",2.563,NA
"Pre-processing scene",2.564,0.99999999999989
"Pre-processed  scene",2.565,0.99999999999989
"Removed duplicate materials",2.565,0
"Processed scene bounds",2.566,0.99999999999989
"Processed texture filenames",2.566,0
"Processed materials",2.568,2.00000000000022
"Loaded environment maps",2.568,0
"Initialized buffers",2.571,3.00000000000011
"Initialized shadowmaps",2.571,0
"Initialized alpha buffers",2.571,0
"Initialized shaders",2.573,1.99999999999978
"Initialized 3D models",2.574,0.99999999999989
"Calculated depth buffer(s)",2.575,1.00000000000033
"Executed pixel shaders",2.661,85.9999999999999
"Calculated linear depth",2.661,0
"Rasterized image",2.663,1.99999999999978
"Display/save image",2.828,165
