"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid100k",800,800,1,1,"process_cold",0,281
"grid100k",800,800,1,1,"warm",1,212
"grid100k",800,800,1,1,"warm",2,188
"grid100k",800,800,1,1,"warm",3,223
