"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",800,800,1,1,"process_cold",0,388
"ssao",800,800,1,1,"warm",1,284
"ssao",800,800,1,1,"warm",2,260
"ssao",800,800,1,1,"warm",3,269
