"label","seconds","interval_ms"
"Validating Mesh",5.364,NA
"Pre-processing scene",5.364,0
"Pre-processed  scene",5.364,0
"Removed duplicate materials",5.364,0
"Processed scene bounds",5.365,1.00000000000033
"Processed texture filenames",5.365,0
"Processed materials",5.365,0
"Loaded environment maps",5.365,0
"Initialized buffers",5.371,6.00000000000023
"Initialized shadowmaps",5.371,0
"Initialized alpha buffers",5.371,0
"Initialized shaders",5.371,0
"Initialized 3D models",5.371,0
"Calculated depth buffer(s)",5.374,2.99999999999923
"Executed pixel shaders",5.389,15.0000000000006
"Calculated linear depth",5.407,17.9999999999998
"Rasterized image",5.41,3.00000000000011
"Display/save image",5.596,186
