case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,584,531.0,531.0,1.8832391713747645,348.0,348.9,1312112640,483013552,356.0,3,417497088
overdraw,800,800,1,1,3,638,549.0,570.6,1.8214936247723132,383.0,388.39999999999907,685981696,498428128,388.0,3,432766976
shadow,800,800,1,1,3,265,207.0,216.9,4.830917874396135,20.0,20.0,721108992,486806936,20.9999999999999,3,365805568
shared_textures,800,800,1,1,3,270,206.0,206.9,4.854368932038835,22.0000000000002,23.80000000000002,764821504,486774328,20.9999999999999,3,412696576
small,800,800,1,1,3,258,187.0,192.4,5.347593582887701,8.00000000000001,8.00000000000001,802766848,485353360,8.9999999999999,3,392773632
