"label","seconds","interval_ms"
"Validating Mesh",3.703,NA
"Pre-processing scene",3.704,1.00000000000033
"Pre-processed  scene",3.704,0
"Removed duplicate materials",3.705,0.99999999999989
"Processed scene bounds",3.705,0
"Processed texture filenames",3.706,0.99999999999989
"Processed materials",3.708,2.00000000000022
"Loaded environment maps",3.708,0
"Initialized buffers",3.718,9.99999999999979
"Initialized shadowmaps",3.718,0
"Initialized alpha buffers",3.718,0
"Initialized shaders",3.721,3.00000000000011
"Initialized 3D models",3.722,0.99999999999989
"Calculated depth buffer(s)",3.723,0.99999999999989
"Executed pixel shaders",3.752,28.9999999999999
"Calculated linear depth",3.753,1.00000000000033
"Rasterized image",3.756,2.99999999999967
"Assembled output",3.824,68.0000000000001
"Applied FSAA",4.048,224
"Clamped output",4.054,6.00000000000023
"Display/save image",4.054,0
