"label","seconds","interval_ms"
"Validating Mesh",3.077,NA
"Pre-processing scene",3.078,0.99999999999989
"Pre-processed  scene",3.078,0
"Removed duplicate materials",3.079,1.00000000000033
"Processed scene bounds",3.079,0
"Processed texture filenames",3.079,0
"Processed materials",3.081,1.99999999999978
"Loaded environment maps",3.081,0
"Initialized buffers",3.084,3.00000000000011
"Initialized shadowmaps",3.084,0
"Initialized alpha buffers",3.084,0
"Initialized shaders",3.086,1.99999999999978
"Initialized 3D models",3.087,1.00000000000033
"Calculated depth buffer(s)",3.087,0
"Executed pixel shaders",3.272,185
"Calculated linear depth",3.273,1.00000000000033
"Rasterized image",3.274,0.99999999999989
"Display/save image",3.425,151
