"label","seconds","interval_ms"
"Validating Mesh",2.584,NA
"Pre-processing scene",2.586,1.99999999999978
"Pre-processed  scene",2.586,0
"Removed duplicate materials",2.586,0
"Processed scene bounds",2.587,1.00000000000033
"Processed texture filenames",2.587,0
"Processed materials",2.589,1.99999999999978
"Loaded environment maps",2.589,0
"Initialized buffers",2.592,3.00000000000011
"Initialized shadowmaps",2.592,0
"Initialized alpha buffers",2.592,0
"Initialized shaders",2.594,1.99999999999978
"Initialized 3D models",2.595,1.00000000000033
"Calculated depth buffer(s)",2.595,0
"Executed pixel shaders",2.698,103
"Calculated linear depth",2.699,0.99999999999989
"Rasterized image",2.7,1.00000000000033
"Display/save image",2.85,150
