case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid1m,800,800,1,1,3,266,236.0,236.9,4.237288135593221,176.0,176.9,1249607680,284657152,181.0,3,749256704
normal_indexed,800,800,1,1,3,313,259.0,264.4,3.861003861003861,196.000000000001,196.9000000000001,1210466304,284691216,201.0,3,687816704
normal_shared,800,800,1,1,3,309,256.0,256.0,3.90625,199.0,199.0,1137410048,272626768,200.0,3,709312512
shadow,800,800,1,1,3,109,36.9999999999999,37.89999999999999,27.0270270270271,20.0,20.0,421675008,135961152,20.0,3,207339520
small,800,800,1,1,3,95,23.0,23.0,43.47826086956522,8.00000000000001,8.900000000000011,390152192,134507736,8.00000000000001,3,202194944
ssao,800,800,1,1,3,245,154.0,158.5,6.4935064935064934,106.0,106.0,636551168,194255712,108.0,3,282705920
tangent_overdraw,800,800,1,1,3,705,630.0,729.9,1.5873015873015872,597.0,599.700000000001,480542720,132162472,593.999999999999,3,214171648
