"label","seconds","interval_ms"
"Validating Mesh",1.879,NA
"Pre-processing scene",1.881,2
"Pre-processed  scene",1.882,0.99999999999989
"Removed duplicate materials",1.882,0
"Processed scene bounds",1.882,0
"Processed texture filenames",1.883,1.00000000000011
"Processed materials",1.883,0
"Loaded environment maps",1.883,0
"Initialized buffers",1.886,2.99999999999989
"Initialized shadowmaps",1.886,0
"Initialized alpha buffers",1.886,0
"Initialized shaders",1.888,2
"Initialized 3D models",1.888,0
"Calculated depth buffer(s)",1.889,1.00000000000011
"Executed pixel shaders",1.902,12.9999999999999
"Calculated linear depth",1.903,1.00000000000011
"Rasterized image",1.903,0
"Display/save image",2.063,160
