case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid100k,1920,1080,2,4,3,1456,1239.0,1251.6,0.8071025020177562,103.0,103.9000000000009,3189800960,2610100608,106.000000000002,1,1856061440
grid1m,800,800,1,1,3,334,285.0,312.0,3.508771929824561,228.0,229.8,1315176448,284657152,226.0,1,
grid1m,800,800,1,10,3,279,223.0,247.3,4.484304932735426,154.999999999999,156.7999999999999,1303740416,284657152,183.000000000001,1,
grid1m,800,800,1,2,3,286,249.0,249.0,4.016064257028113,186.0,187.8,1207320576,284657152,187.0,1,
grid1m,800,800,1,4,3,271,235.0,244.9,4.25531914893617,166.0,169.6,1262845952,284657152,168.0,1,989118464
