"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"overdraw",800,800,1,1,"process_cold",0,453
"overdraw",800,800,1,1,"warm",1,368
"overdraw",800,800,1,1,"warm",2,372
"overdraw",800,800,1,1,"warm",3,372
