"label","seconds","interval_ms"
"Validating Mesh",1.56,NA
"Pre-processing scene",1.561,0.99999999999989
"Pre-processed  scene",1.561,0
"Removed duplicate materials",1.562,1.00000000000011
"Processed scene bounds",1.562,0
"Processed texture filenames",1.562,0
"Processed materials",1.564,2
"Loaded environment maps",1.564,0
"Initialized buffers",1.567,2.99999999999989
"Initialized shadowmaps",1.567,0
"Initialized alpha buffers",1.567,0
"Initialized shaders",1.567,0
"Initialized 3D models",1.568,1.00000000000011
"Calculated depth buffer(s)",1.568,0
"Executed pixel shaders",1.647,79
"Calculated linear depth",1.648,0.99999999999989
"Rasterized image",1.649,1.00000000000011
"Assembled output",1.662,12.9999999999999
"Clamped output",1.668,6
"Display/save image",1.668,0
