case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,5,1295,1165.0,1179.8,0.8583690987124464,972.999999999999,997.4,1742094336,560924624,,0,
grid100k,800,800,1,1,5,567,426.0,429.2,2.347417840375587,232.0,234.0,1078329344,576143816,,0,
grid1m,800,800,1,1,5,1822,1655.0,1687.6,0.6042296072507553,1464.0,1493.8,2373271552,713414008,,0,
grid500k,800,800,1,1,5,1138,967.0,1013.8,1.0341261633919339,779.999999999999,873.0,1895350272,636969832,,0,
occluded,800,800,1,1,5,637,483.0,498.6,2.070393374741201,303.0,304.0,1240154112,576339200,,0,
shadow,800,800,1,1,5,439,294.0,298.0,3.401360544217687,116.0,137.0,1029865472,561571992,,0,
small,800,800,1,1,5,385,246.0,258.0,4.065040650406504,73.0,118.79999999999998,908836864,563264432,,0,
ssao,800,800,1,1,5,652,499.0,502.6,2.004008016032064,311.0,351.40000000000083,1121894400,587172232,,0,
toon,800,800,1,1,5,497,357.0,365.0,2.8011204481792715,180.000000000001,203.4,1008435200,561511112,,0,
