case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,1100,1012.0,1015.6,0.9881422924901185,858.0,858.9,1562460160,554694224,860.999999999999,3,867991552
alpha4,800,800,1,1,3,503,381.0,404.4,2.6246719160104988,229.0,229.0,1052966912,554683224,227.0,3,457883648
alpha64,800,800,1,1,3,3219,3152.0,3180.8,0.31725888324873097,3005.0,3010.4,3023585280,554719280,3027.0,3,2366619648
grid1m,800,800,1,1,3,604,528.0,560.4,1.893939393939394,364.0,367.59999999999906,1774354432,707183608,373.999999999999,3,1191411712
shadow,800,800,1,1,3,357,244.0,249.4,4.098360655737705,79.0000000000002,80.80000000000003,884834304,558487608,81.0,3,407175168
small,800,800,1,1,3,300,190.0,196.3,5.2631578947368425,31.0000000000001,31.90000000000001,1038450688,557034032,36.0,3,424968192
