"label","seconds","interval_ms"
"Validating Mesh",3.823,NA
"Pre-processing scene",3.834,11.0000000000001
"Pre-processed  scene",3.834,0
"Removed duplicate materials",3.843,8.9999999999999
"Processed scene bounds",3.847,4
"Processed texture filenames",3.849,2.00000000000022
"Processed materials",3.866,16.9999999999999
"Loaded environment maps",3.866,0
"Initialized buffers",3.869,3.00000000000011
"Initialized shadowmaps",3.869,0
"Initialized alpha buffers",3.869,0
"Initialized shaders",3.875,5.99999999999978
"Initialized 3D models",3.882,7.00000000000012
"Calculated depth buffer(s)",3.882,0
"Executed pixel shaders",4.044,162
"Calculated linear depth",4.044,0
"Rasterized image",4.049,5.00000000000078
"Assembled output",4.063,13.9999999999993
"Clamped output",4.072,9.00000000000034
"Display/save image",4.072,0
