"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid1m",800,800,1,1,"process_cold",0,296
"grid1m",800,800,1,1,"warm",1,273
"grid1m",800,800,1,1,"warm",2,245
"grid1m",800,800,1,1,"warm",3,245
